ID,Survey Unit,Date,Begin,End,Survey duration,Species,# Observed,Age,Composition,Breeding Status,Notes
82,5.0000000000000000e+00,"05/04/06 00:00:00",1.5450000000000000e+03,1.6030000000000000e+03,5.8000000000000000e+01,"BAEA",5.0000000000000000e+00,,,"O",
83,5.0000000000000000e+00,"05/04/06 00:00:00",1.5450000000000000e+03,1.6030000000000000e+03,5.8000000000000000e+01,"BOGU",1.7700000000000000e+02,,,"O",
84,5.0000000000000000e+00,"05/04/06 00:00:00",1.5450000000000000e+03,1.6030000000000000e+03,5.8000000000000000e+01,"BUFF",6.0000000000000000e+00,,,"O",
85,5.0000000000000000e+00,"05/04/06 00:00:00",1.5450000000000000e+03,1.6030000000000000e+03,5.8000000000000000e+01,"COGO",1.0000000000000000e+00,,,"O",
86,5.0000000000000000e+00,"05/04/06 00:00:00",1.5450000000000000e+03,1.6030000000000000e+03,5.8000000000000000e+01,"GRSC",3.8000000000000000e+01,,,"O",
87,5.0000000000000000e+00,"05/04/06 00:00:00",1.5450000000000000e+03,1.6030000000000000e+03,5.8000000000000000e+01,"GWGU",2.0000000000000000e+00,,,"O",
88,5.0000000000000000e+00,"05/04/06 00:00:00",1.5450000000000000e+03,1.6030000000000000e+03,5.8000000000000000e+01,"HERG",2.0000000000000000e+00,,,"O",
89,5.0000000000000000e+00,"05/04/06 00:00:00",1.5450000000000000e+03,1.6030000000000000e+03,5.8000000000000000e+01,"HOGR",3.0000000000000000e+00,,,"O",
90,5.0000000000000000e+00,"05/04/06 00:00:00",1.5450000000000000e+03,1.6030000000000000e+03,5.8000000000000000e+01,"MAMU",2.3000000000000000e+01,,,"O",
91,5.0000000000000000e+00,"05/04/06 00:00:00",1.5450000000000000e+03,1.6030000000000000e+03,5.8000000000000000e+01,"MEGU",1.8000000000000000e+01,,,"O",
92,5.0000000000000000e+00,"05/04/06 00:00:00",1.5450000000000000e+03,1.6030000000000000e+03,5.8000000000000000e+01,"NSHO",3.6000000000000000e+01,,,"O",
93,5.0000000000000000e+00,"05/04/06 00:00:00",1.5450000000000000e+03,1.6030000000000000e+03,5.8000000000000000e+01,"RBME",1.9000000000000000e+01,,,"O",
94,5.0000000000000000e+00,"05/04/06 00:00:00",1.5450000000000000e+03,1.6030000000000000e+03,5.8000000000000000e+01,"RNGR",1.0000000000000000e+00,,,"O",
95,5.0000000000000000e+00,"05/04/06 00:00:00",1.5450000000000000e+03,1.6030000000000000e+03,5.8000000000000000e+01,"RTLO",1.0000000000000000e+00,,,"O",
96,5.0000000000000000e+00,"05/04/06 00:00:00",1.5450000000000000e+03,1.6030000000000000e+03,5.8000000000000000e+01,"SUSC",6.1000000000000000e+02,,,"O",
97,6.0000000000000000e+00,"05/04/06 00:00:00",1.5270000000000000e+03,1.5440000000000000e+03,1.7000000000000000e+01,"AGWT",7.0000000000000000e+00,,,"O",
98,6.0000000000000000e+00,"05/04/06 00:00:00",1.5270000000000000e+03,1.5440000000000000e+03,1.7000000000000000e+01,"BOGU",1.0000000000000000e+00,,,"O",
99,6.0000000000000000e+00,"05/04/06 00:00:00",1.5270000000000000e+03,1.5440000000000000e+03,1.7000000000000000e+01,"BUFF",8.0000000000000000e+00,,,"O",
100,6.0000000000000000e+00,"05/04/06 00:00:00",1.5270000000000000e+03,1.5440000000000000e+03,1.7000000000000000e+01,"CANV",1.0000000000000000e+00,,,"O",
101,6.0000000000000000e+00,"05/04/06 00:00:00",1.5270000000000000e+03,1.5440000000000000e+03,1.7000000000000000e+01,"COGO",1.0000000000000000e+00,,,"O",
102,6.0000000000000000e+00,"05/04/06 00:00:00",1.5270000000000000e+03,1.5440000000000000e+03,1.7000000000000000e+01,"COLO",1.0000000000000000e+00,,,"O",
103,6.0000000000000000e+00,"05/04/06 00:00:00",1.5270000000000000e+03,1.5440000000000000e+03,1.7000000000000000e+01,"HERG",2.0000000000000000e+00,,,"O",
104,6.0000000000000000e+00,"05/04/06 00:00:00",1.5270000000000000e+03,1.5440000000000000e+03,1.7000000000000000e+01,"HOGR",9.0000000000000000e+00,,,"O",
105,6.0000000000000000e+00,"05/04/06 00:00:00",1.5270000000000000e+03,1.5440000000000000e+03,1.7000000000000000e+01,"MAMU",1.0000000000000000e+01,,,"O",
106,6.0000000000000000e+00,"05/04/06 00:00:00",1.5270000000000000e+03,1.5440000000000000e+03,1.7000000000000000e+01,"MEGU",2.0000000000000000e+00,,,"O",
107,6.0000000000000000e+00,"05/04/06 00:00:00",1.5270000000000000e+03,1.5440000000000000e+03,1.7000000000000000e+01,"NSHO",4.7000000000000000e+01,,,"O",
108,6.0000000000000000e+00,"05/04/06 00:00:00",1.5270000000000000e+03,1.5440000000000000e+03,1.7000000000000000e+01,"RBME",7.0000000000000000e+00,,,"O",
109,6.0000000000000000e+00,"05/04/06 00:00:00",1.5270000000000000e+03,1.5440000000000000e+03,1.7000000000000000e+01,"REDH",1.0000000000000000e+00,,,"O",
110,6.0000000000000000e+00,"05/04/06 00:00:00",1.5270000000000000e+03,1.5440000000000000e+03,1.7000000000000000e+01,"RNGR",1.0000000000000000e+00,,,"O",
111,6.0000000000000000e+00,"05/04/06 00:00:00",1.5270000000000000e+03,1.5440000000000000e+03,1.7000000000000000e+01,"SUSC",5.0000000000000000e+00,,,"O",
112,7.0000000000000000e+00,"05/04/06 00:00:00",1.3480000000000000e+03,1.4410000000000000e+03,9.3000000000000000e+01,"AGWT",2.5200000000000000e+02,,"Even sex ratio","O ",
113,7.0000000000000000e+00,"05/04/06 00:00:00",1.3480000000000000e+03,1.4410000000000000e+03,9.3000000000000000e+01,"AMWI",5.8000000000000000e+01,,"Even sex ratio","O ",
114,7.0000000000000000e+00,"05/04/06 00:00:00",1.3480000000000000e+03,1.4410000000000000e+03,9.3000000000000000e+01,"BAEA",1.0000000000000000e+01,,,"O ",
115,7.0000000000000000e+00,"05/04/06 00:00:00",1.3480000000000000e+03,1.4410000000000000e+03,9.3000000000000000e+01,"BOGU",7.0000000000000000e+01,,,"O ",
116,7.0000000000000000e+00,"05/04/06 00:00:00",1.3480000000000000e+03,1.4410000000000000e+03,9.3000000000000000e+01,"BWTE",4.0000000000000000e+00,,,"O ",
117,7.0000000000000000e+00,"05/04/06 00:00:00",1.3480000000000000e+03,1.4410000000000000e+03,9.3000000000000000e+01,"CAGO",7.0000000000000000e+00,,,"O ",
118,7.0000000000000000e+00,"05/04/06 00:00:00",1.3480000000000000e+03,1.4410000000000000e+03,9.3000000000000000e+01,"GBHE",3.0000000000000000e+00,,,"O ",
119,7.0000000000000000e+00,"05/04/06 00:00:00",1.3480000000000000e+03,1.4410000000000000e+03,9.3000000000000000e+01,"HUGO",5.6000000000000000e+01,,,"O ",
120,7.0000000000000000e+00,"05/04/06 00:00:00",1.3480000000000000e+03,1.4410000000000000e+03,9.3000000000000000e+01,"MALL",7.8100000000000000e+02,,"60% male","O ",
121,7.0000000000000000e+00,"05/04/06 00:00:00",1.3480000000000000e+03,1.4410000000000000e+03,9.3000000000000000e+01,"MEGU",7.5000000000000000e+01,,,"O ",
122,7.0000000000000000e+00,"05/04/06 00:00:00",1.3480000000000000e+03,1.4410000000000000e+03,9.3000000000000000e+01,"NOCR",2.0000000000000000e+00,,,"O ",
123,7.0000000000000000e+00,"05/04/06 00:00:00",1.3480000000000000e+03,1.4410000000000000e+03,9.3000000000000000e+01,"NOPI",1.0500000000000000e+02,,"Even sex ratio","O ",
124,7.0000000000000000e+00,"05/04/06 00:00:00",1.3480000000000000e+03,1.4410000000000000e+03,9.3000000000000000e+01,"NSHO",1.8000000000000000e+01,,"Even sex ratio","O ",
125,7.0000000000000000e+00,"05/04/06 00:00:00",1.3480000000000000e+03,1.4410000000000000e+03,9.3000000000000000e+01,"UNGU",2.0000000000000000e+01,,,"O ",
126,8.0000000000000000e+00,"05/04/06 00:00:00",1.5000000000000000e+03,1.5200000000000000e+03,2.0000000000000000e+01,"AGWT",4.0000000000000000e+00,,,"O",
127,8.0000000000000000e+00,"05/04/06 00:00:00",1.5000000000000000e+03,1.5200000000000000e+03,2.0000000000000000e+01,"AMWI",7.0000000000000000e+00,,,"O",
128,8.0000000000000000e+00,"05/04/06 00:00:00",1.5000000000000000e+03,1.5200000000000000e+03,2.0000000000000000e+01,"BAEA",2.0000000000000000e+00,,,"ON",
129,8.0000000000000000e+00,"05/04/06 00:00:00",1.5000000000000000e+03,1.5200000000000000e+03,2.0000000000000000e+01,"BAGO",1.2000000000000000e+01,,,"O",
130,8.0000000000000000e+00,"05/04/06 00:00:00",1.5000000000000000e+03,1.5200000000000000e+03,2.0000000000000000e+01,"BOGU",2.0000000000000000e+00,,,"O",
131,8.0000000000000000e+00,"05/04/06 00:00:00",1.5000000000000000e+03,1.5200000000000000e+03,2.0000000000000000e+01,"BUFF",5.9000000000000000e+01,,,"O",
132,8.0000000000000000e+00,"05/04/06 00:00:00",1.5000000000000000e+03,1.5200000000000000e+03,2.0000000000000000e+01,"COME",3.0000000000000000e+00,,,"O",
133,8.0000000000000000e+00,"05/04/06 00:00:00",1.5000000000000000e+03,1.5200000000000000e+03,2.0000000000000000e+01,"GBHE",1.0000000000000000e+00,,,"O",
134,8.0000000000000000e+00,"05/04/06 00:00:00",1.5000000000000000e+03,1.5200000000000000e+03,2.0000000000000000e+01,"GRYE",4.0000000000000000e+00,,,"O",
135,8.0000000000000000e+00,"05/04/06 00:00:00",1.5000000000000000e+03,1.5200000000000000e+03,2.0000000000000000e+01,"GWGU",1.0000000000000000e+00,,,"O",
136,8.0000000000000000e+00,"05/04/06 00:00:00",1.5000000000000000e+03,1.5200000000000000e+03,2.0000000000000000e+01,"HERG",5.0000000000000000e+00,,,"O",
137,8.0000000000000000e+00,"05/04/06 00:00:00",1.5000000000000000e+03,1.5200000000000000e+03,2.0000000000000000e+01,"LEYE",5.6000000000000000e+01,,,"O",
138,8.0000000000000000e+00,"05/04/06 00:00:00",1.5000000000000000e+03,1.5200000000000000e+03,2.0000000000000000e+01,"MALL",4.6000000000000000e+01,,,"O",
139,8.0000000000000000e+00,"05/04/06 00:00:00",1.5000000000000000e+03,1.5200000000000000e+03,2.0000000000000000e+01,"MEGU",3.4000000000000000e+01,,,"O",
140,8.0000000000000000e+00,"05/04/06 00:00:00",1.5000000000000000e+03,1.5200000000000000e+03,2.0000000000000000e+01,"RNDU",1.3000000000000000e+01,,,"O",
141,8.0000000000000000e+00,"05/04/06 00:00:00",1.5000000000000000e+03,1.5200000000000000e+03,2.0000000000000000e+01,"TRES",2.5000000000000000e+01,,,"O",
142,8.0000000000000000e+00,"05/04/06 00:00:00",1.5000000000000000e+03,1.5200000000000000e+03,2.0000000000000000e+01,"VGSW",1.0000000000000000e+01,,,"O",
143,1.0000000000000000e+00,"05/10/06 00:00:00",8.1400000000000000e+02,8.3500000000000000e+02,2.1000000000000000e+01,"ARTE",3.0000000000000000e+00,,,"O",
144,1.0000000000000000e+00,"05/10/06 00:00:00",8.1400000000000000e+02,8.3500000000000000e+02,2.1000000000000000e+01,"GRSC",6.0000000000000000e+00,,,"O","Survey type"
145,1.0000000000000000e+00,"05/10/06 00:00:00",8.1400000000000000e+02,8.3500000000000000e+02,2.1000000000000000e+01,"SUSC",6.4200000000000000e+02,,,"O",
146,1.0000000000000000e+00,"05/10/06 00:00:00",8.1400000000000000e+02,8.3500000000000000e+02,2.1000000000000000e+01,"UNGU",3.8000000000000000e+01,,,"O","structured"
147,2.0000000000000000e+00,"05/10/06 00:00:00",8.3300000000000000e+02,9.1800000000000000e+02,8.5000000000000000e+01,"AGWT",1.1900000000000000e+02,,,"O","opportunistic"
148,2.0000000000000000e+00,"05/10/06 00:00:00",8.3300000000000000e+02,9.1800000000000000e+02,8.5000000000000000e+01,"AMWI",3.4000000000000000e+01,,,"O",
149,2.0000000000000000e+00,"05/10/06 00:00:00",8.3300000000000000e+02,9.1800000000000000e+02,8.5000000000000000e+01,"ARTE",2.0000000000000000e+00,,,"O",
150,2.0000000000000000e+00,"05/10/06 00:00:00",8.3300000000000000e+02,9.1800000000000000e+02,8.5000000000000000e+01,"BAGO",1.5000000000000000e+01,,,"O",
151,2.0000000000000000e+00,"05/10/06 00:00:00",8.3300000000000000e+02,9.1800000000000000e+02,8.5000000000000000e+01,"BEKI",1.0000000000000000e+00,,,"O",
152,2.0000000000000000e+00,"05/10/06 00:00:00",8.3300000000000000e+02,9.1800000000000000e+02,8.5000000000000000e+01,"BOGU",5.0000000000000000e+00,,,"O",
153,2.0000000000000000e+00,"05/10/06 00:00:00",8.3300000000000000e+02,9.1800000000000000e+02,8.5000000000000000e+01,"BUFF",1.0000000000000000e+00,,,"O",
154,2.0000000000000000e+00,"05/10/06 00:00:00",8.3300000000000000e+02,9.1800000000000000e+02,8.5000000000000000e+01,"BWTE",2.0000000000000000e+00,,,"O",
155,2.0000000000000000e+00,"05/10/06 00:00:00",8.3300000000000000e+02,9.1800000000000000e+02,8.5000000000000000e+01,"EUWI",4.0000000000000000e+00,,,"O",
156,2.0000000000000000e+00,"05/10/06 00:00:00",8.3300000000000000e+02,9.1800000000000000e+02,8.5000000000000000e+01,"GRSC",4.2000000000000000e+01,,,"O",
157,2.0000000000000000e+00,"05/10/06 00:00:00",8.3300000000000000e+02,9.1800000000000000e+02,8.5000000000000000e+01,"HARD",2.0000000000000000e+00,,,"O",
158,2.0000000000000000e+00,"05/10/06 00:00:00",8.3300000000000000e+02,9.1800000000000000e+02,8.5000000000000000e+01,"LTDU",3.0000000000000000e+00,,,"O",
159,2.0000000000000000e+00,"05/10/06 00:00:00",8.3300000000000000e+02,9.1800000000000000e+02,8.5000000000000000e+01,"MALL",1.5000000000000000e+01,,,"O",
